"","year","municipality","province","population","latitude","longitude","surface_km2","surface_land_km2","surface_water_km2","university","flag_color1","flag_color2","flag_color3","flag_color4","shield_symbol_1","shield_symbol_2","shield_symbol_3","shieldholder_1","shieldholder_2","shield_crown","asylum_migrants","avg_household_income","avg_woz","avg_ww_ratio","murders"
"5568",2012,"Oude IJsselstreek","Gelderland",NA,51.911046,6.405564,137.9,136.4,1.5,0,"white","purple","green",NA,"lion","wave","ring",NA,NA,"crown",80,32500,NA,NA,NA
"5569",2012,"Ouder-Amstel","Noord-Holland",NA,52.285929,4.913383,25.8,24.1,1.7,0,"red","black","white",NA,"cross",NA,NA,NA,NA,"crown",65,43200,NA,NA,NA
"5570",2012,"Oudewater","Utrecht",NA,52.024163,4.868417,40.1,39.1,1,0,"red","white",NA,NA,"stronghold","lion",NA,"lion","lion","crown",10,39600,NA,NA,NA
"5571",2012,"Overbetuwe","Gelderland",NA,51.932775,5.781465,115.1,109.4,5.7,0,"yellow","blue","white","red","stronghold","boat","coffin",NA,NA,"crown",115,37300,NA,NA,NA
"5572",2012,"Papendrecht","Zuid-Holland",NA,51.842481,4.694183,10.8,9.5,1.3,0,"blue","yellow",NA,NA,"mill",NA,NA,NA,NA,NA,110,36500,NA,NA,NA
"5573",2012,"Peel en Maas","Limburg",NA,51.339919,6.012298,161.4,159.4,1.9,0,"white","black","red",NA,"diamond","cross",NA,NA,NA,"crown",85,36200,NA,NA,NA
"5574",2012,"Pekela","Groningen",NA,53.085241,6.977881,50.2,49.1,1.1,0,"white","red","black","blue","ship","bell","trefoil",NA,NA,"crown",0,28400,NA,NA,NA
"5575",2012,"Pijnacker-Nootdorp","Zuid-Holland",NA,52.012698,4.427355,38.6,37.4,1.3,0,"blue","yellow",NA,NA,"snake",NA,NA,NA,NA,"crown",140,42300,NA,NA,NA
"5576",2012,"Purmerend","Noord-Holland",NA,52.514381,4.964061,24.6,23.4,1.2,0,"yellow","black","red",NA,NA,NA,NA,"lion","lion","crown",375,34400,NA,NA,NA
"5577",2012,"Putten","Gelderland",NA,52.245301,5.568482,87.4,85.1,2.3,0,"yellow","blue",NA,NA,"deer",NA,NA,NA,NA,NA,80,37900,NA,NA,NA
"5578",2012,"Raalte","Overijssel",NA,52.380903,6.278318,172.3,171.1,1.2,0,"yellow","black","white",NA,"corn","trefoil","cross",NA,NA,"corn",70,36000,NA,NA,NA
"5579",2012,"Reimerswaal","Zeeland",NA,51.410002,4.154448,242.4,102,140.4,0,"red","white","black","blue","sword","lion",NA,NA,NA,"crown",15,34900,NA,NA,NA
"5580",2012,"Renkum","Gelderland",NA,51.982983,5.739978,47.2,46,1.2,0,"red","white","yellow","blue","horse","lion",NA,NA,NA,"crown",100,38200,NA,NA,NA
"5581",2012,"Renswoude","Utrecht",NA,52.074661,5.538173,18.5,18.4,0.1,0,"white","red","blue",NA,NA,NA,NA,NA,NA,"crown",5,39200,NA,NA,NA
"5582",2012,"Reusel-De Mierden","Noord-Brabant",NA,51.37065,5.146555,78.6,77.9,0.7,0,"blue","yellow","black",NA,"corn","sun","cloud",NA,NA,NA,15,37900,NA,NA,NA
"5583",2012,"Rheden","Gelderland",NA,52.005737,6.027959,84.4,81.8,2.6,0,"yellow","red","blue",NA,NA,NA,NA,NA,NA,NA,130,33600,NA,NA,NA
"5584",2012,"Rhenen","Utrecht",NA,51.96214,5.571116,43.8,42.1,1.7,0,"red","white",NA,NA,"castle","key",NA,"lion","lion","crown",40,37100,NA,NA,NA
"5585",2012,"Ridderkerk","Zuid-Holland",NA,51.870253,4.602234,25.3,23.7,1.5,0,"white","green",NA,NA,"knight","horse","dragon",NA,NA,NA,310,34700,NA,NA,NA
"5586",2012,"Rijssen-Holten","Overijssel",NA,52.292506,6.439999,94.4,94.1,0.3,0,NA,NA,NA,NA,"branch","boar",NA,NA,NA,"crown",85,36200,NA,NA,NA
"5587",2012,"Rijswijk","Zuid-Holland",NA,52.037698,4.321974,14.5,14.1,0.4,0,"blue","yellow",NA,NA,"branch",NA,NA,"lion","lion",NA,330,33100,NA,NA,NA
"5588",2012,"Roerdalen","Limburg",NA,51.139166,6.034269,88.7,88.2,0.6,0,"blue","white","red",NA,"lion","lily",NA,NA,NA,"lion",40,35000,NA,NA,NA
"5589",2012,"Roermond","Limburg",NA,51.19132,5.987772,71.1,60.8,10.3,0,"blue","white","red",NA,"lion","lily",NA,NA,NA,"crown",375,31500,NA,NA,NA
"5590",2012,"Roosendaal","Noord-Brabant",NA,51.535849,4.465321,107.2,106.4,0.7,0,"red","black","white",NA,"lion","rose",NA,NA,NA,"crown",400,33900,NA,NA,NA
"5591",2012,"Rotterdam","Zuid-Holland",NA,51.92442,4.477733,319.4,206.4,112.9,1,"green","white",NA,NA,"lion",NA,NA,"lion","lion","crown",4085,29600,NA,NA,NA
"5592",2012,"Rozendaal","Gelderland",NA,52.009785,5.966507,27.9,27.9,0,0,"blue","yellow",NA,NA,"rose",NA,NA,NA,NA,NA,0,56800,NA,NA,NA
"5593",2012,"Rucphen","Noord-Brabant",NA,51.533567,4.56032,64.5,64.4,0.1,0,"green","black","red","white","lion","diamond",NA,NA,NA,"crown",25,35300,NA,NA,NA
"5594",2012,"Schagen","Noord-Holland",NA,52.788091,4.8044,187.3,167.9,19.4,0,"yellow","red",NA,NA,"rose","ring","lily","knight","lion","crown",70,35700,NA,NA,NA
"5595",2012,"Scherpenzeel","Gelderland",NA,52.07893,5.488065,13.8,13.8,0,0,"blue","white",NA,NA,"lily",NA,NA,NA,NA,"crown",10,37100,NA,NA,NA
"5596",2012,"Schiedam","Zuid-Holland",NA,51.91696,4.398819,19.9,18,1.8,0,"yellow","black",NA,NA,"lion",NA,NA,NA,NA,"crown",470,31000,NA,NA,NA
"5597",2012,"Schiermonnikoog","Friesland",NA,53.489374,6.230911,199.1,44,155.1,0,"red","white","blue","green","monk",NA,NA,NA,NA,"crown",0,30000,NA,NA,NA
"5598",2012,"Schinnen","Limburg",NA,50.943647,5.879361,24.1,24.1,0.1,0,"blue","yellow","red","white","saint lambert","saint gertrude","snake",NA,NA,"crown",25,35900,NA,NA,NA
"5599",2012,"Schouwen-Duiveland","Zeeland",NA,51.680357,3.952013,488.2,230.1,258.1,0,"blue","white","yellow","black","mermaid","merman","wave","lion","lion","crown",55,35300,NA,NA,NA
"5600",2012,"'s-Gravenhage","Zuid-Holland",NA,52.070498,4.3007,98.1,81.9,16.2,0,"yellow","green",NA,NA,"stork","eel",NA,"lion","lion","crown",3095,31800,NA,NA,NA
"5601",2012,"'s-Hertogenbosch","Noord-Brabant",NA,51.711742,5.301631,91.8,84.5,7.3,0,"red","blue","yellow","black","eagle","lion","tree","savage","savage","crown",690,34900,NA,NA,NA
"5602",2012,"Simpelveld","Limburg",NA,50.832849,5.987771,16,16,0,0,"blue","white",NA,NA,"shell","dove","ampoule",NA,NA,"crown",10,33300,NA,NA,NA
"5603",2012,"Sint Anthonis","Noord-Brabant",NA,51.627161,5.885193,99.8,99.3,0.5,0,"green","yellow",NA,NA,"saint antony",NA,NA,NA,NA,NA,10,38900,NA,NA,NA
"5604",2012,"Sint-Michielsgestel","Noord-Brabant",NA,51.641348,5.352881,59.3,58.4,0.9,0,"blue","white",NA,NA,"cross",NA,NA,NA,NA,"crown",55,40300,NA,NA,NA
"5605",2012,"Sittard-Geleen","Limburg",NA,51.003168,5.823671,80.5,79,1.5,0,"yellow","black","red",NA,NA,NA,NA,NA,NA,NA,365,31800,NA,NA,NA
"5606",2012,"Sliedrecht","Zuid-Holland",NA,51.824868,4.773162,14,12.8,1.2,0,"yellow","black",NA,NA,"cross",NA,NA,NA,NA,"crown",85,34600,NA,NA,NA
"5607",2012,"Sluis","Zeeland",NA,51.308656,3.387919,307.2,279.7,27.5,0,"white","red","yellow","blue","stronghold","tower",NA,"lion","lion","crown",40,33200,NA,NA,NA
"5608",2012,"Smallingerland","Friesland",NA,53.127729,6.079345,126.2,118.2,7.9,0,"white","green","red",NA,"tree","deer",NA,NA,NA,"crown",215,31100,NA,NA,NA
"5609",2012,"Soest","Utrecht",NA,52.176352,5.299197,46.4,46.2,0.2,0,"green","white","yellow",NA,"plow","wave",NA,NA,NA,"helmet",155,38700,NA,NA,NA
"5610",2012,"Someren","Noord-Brabant",NA,51.384967,5.712367,81.5,80.3,1.2,0,"white","black","yellow","orange","lion","millrind",NA,NA,NA,"crown",25,35700,NA,NA,NA
"5611",2012,"Son en Breugel","Noord-Brabant",NA,51.511394,5.498219,26.5,26,0.6,0,"yellow","blue",NA,NA,"sun",NA,NA,NA,NA,NA,10,40700,NA,NA,NA
"5612",2012,"Stadskanaal","Groningen",NA,52.991985,6.946222,119.9,117.7,2.3,0,"white","black","green","yellow","corn","eagle",NA,NA,NA,"crown",45,29200,NA,NA,NA
"5613",2012,"Staphorst","Overijssel",NA,52.642914,6.199494,135.7,134.2,1.5,0,"blue","yellow",NA,NA,"tower",NA,NA,NA,NA,NA,15,37800,NA,NA,NA
"5614",2012,"Stede Broec","Noord-Holland",NA,51.511394,5.498219,16.4,14.6,1.7,0,"green","white",NA,NA,"star",NA,NA,NA,NA,"crown",40,34800,NA,NA,NA
"5615",2012,"Steenbergen","Noord-Brabant",NA,51.58124,4.315599,159.1,146.7,12.5,0,"yellow","red","green","blue","cross",NA,NA,"mermaid","mermaid","crown",30,35500,NA,NA,NA
"5616",2012,"Steenwijkerland","Overijssel",NA,52.741538,6.049324,321.6,290.2,31.4,0,"white","black","green",NA,"anchor","cross",NA,NA,NA,"crown",55,32800,NA,NA,NA
"5617",2012,"Stein","Limburg",NA,50.967974,5.76622,22.6,21.2,1.5,0,"red","yellow","black",NA,"saint martin","horse","shield",NA,NA,"crown",60,34200,NA,NA,NA
"5618",2012,"Stichtse Vecht","Utrecht",NA,52.144755,5.033208,106.8,96.6,10.2,0,"yellow","grey","blue","red","cross","wave",NA,"lion","lion","crown",155,40800,NA,NA,NA
"5619",2012,"Strijen","Zuid-Holland",NA,51.744684,4.55392,57.7,50.9,6.9,0,"yellow","red",NA,NA,"cross","wave",NA,NA,NA,"crown",10,37400,NA,NA,NA
"5620",2012,"Súdwest-Fryslân","Friesland",NA,53.023416,5.481658,841.6,459.6,381.9,0,"blue","white","yellow","black","eagle",NA,NA,"lion","lion","crown",175,32500,NA,NA,NA
"5621",2012,"Ten Boer","Groningen",NA,53.275888,6.6926,45.7,45.3,0.4,0,"white","blue","red","yellow","staff","wave",NA,NA,NA,"crown",20,34600,NA,NA,NA
"5622",2012,"Terneuzen","Zeeland",NA,51.332285,3.832426,317.8,250.7,67.1,0,"white","red","blue",NA,"lion","key","wave",NA,NA,"crown",85,33000,NA,NA,NA
"5623",2012,"Terschelling","Friesland",NA,53.397875,5.346679,674,86.2,587.8,0,"red","blue","yellow","green","lion","tree","seahorse",NA,NA,"crown",5,33300,NA,NA,NA
"5624",2012,"Texel","Noord-Holland",NA,53.054763,4.797715,463.2,161.1,302,0,"green","black",NA,NA,"lion","anchor",NA,NA,NA,NA,15,32400,NA,NA,NA
"5625",2012,"Teylingen","Zuid-Holland",NA,52.222004,4.513404,33.5,28.6,4.9,0,"yellow","red","black",NA,"lion",NA,NA,"lion","lion","crown",95,41400,NA,NA,NA
"5626",2012,"Tholen","Zeeland",NA,51.533271,4.216222,254,147.1,106.9,0,"yellow","red","white","blue","ship","lion",NA,NA,NA,"crown",35,34100,NA,NA,NA
"5627",2012,"Tiel","Gelderland",NA,51.887618,5.427877,34.8,32.3,2.5,0,"yellow","black",NA,NA,"eagle","lion",NA,"lion","lion","crown",180,33600,NA,NA,NA
"5628",2012,"Tilburg","Noord-Brabant",NA,51.560596,5.091914,119.2,117.3,1.9,1,"blue","yellow",NA,NA,"stronghold",NA,NA,NA,NA,NA,970,31600,NA,NA,NA
"5629",2012,"Tubbergen","Overijssel",NA,52.408907,6.785489,147.4,147,0.4,0,"blue","yellow",NA,NA,"lion","cross","mountain",NA,NA,"crown",15,37700,NA,NA,NA
"5630",2012,"Twenterand","Overijssel",NA,52.450068,6.620745,108.1,106.3,1.8,0,"green","white","blue",NA,"oak","lion","diamond",NA,NA,"crown",50,33700,NA,NA,NA
"5631",2012,"Tynaarlo","Drenthe",NA,53.101283,6.576097,147.7,143.5,4.2,0,"red","green","yellow","white","horse","raven","flower",NA,NA,"crown",35,37800,NA,NA,NA
"5632",2012,"Tytsjerksteradiel","Friesland",NA,53.176038,5.97868,161.4,149.4,12,0,"red","white","green","blue",NA,NA,NA,NA,NA,NA,40,33800,NA,NA,NA
"5633",2012,"Uden","Noord-Brabant",NA,51.663107,5.623923,67.5,67.1,0.5,0,"blue","yellow",NA,NA,NA,NA,NA,NA,NA,NA,95,35100,NA,NA,NA
"5634",2012,"Uitgeest","Noord-Holland",NA,52.531225,4.712046,22.3,19.2,3.1,0,"black","white","red",NA,"lion",NA,NA,NA,NA,NA,20,39100,NA,NA,NA
"5635",2012,"Uithoorn","Noord-Holland",NA,52.244627,4.831734,19.4,18.2,1.2,0,"blue","yellow","red","orange","child","horn",NA,NA,NA,NA,105,38000,NA,NA,NA
"5636",2012,"Urk","Flevoland",NA,52.663053,5.598947,109.9,11.5,98.4,0,"blue","white","red",NA,"fish",NA,NA,NA,NA,NA,5,37900,NA,NA,NA
"5637",2012,"Utrecht","Utrecht",NA,52.090737,5.12142,99.2,94.3,4.9,1,"red","white",NA,NA,NA,NA,NA,"lion","lion","crown",1460,34300,NA,NA,NA
"5638",2012,"Utrechtse Heuvelrug","Utrecht",NA,52.052203,5.282495,134.1,132.2,1.9,0,"red","yellow","grey","black","cross","lion","lily",NA,NA,"crown",100,41400,NA,NA,NA
"5639",2012,"Vaals","Limburg",NA,50.773218,6.011274,23.9,23.9,0,0,"white","red","black",NA,"saint lambert","lion","shield",NA,NA,NA,85,29100,NA,NA,NA
"5640",2012,"Valkenburg aan de Geul","Limburg",NA,50.868477,5.826448,36.9,36.7,0.2,0,"yellow","red","blue",NA,"castle","eagle","lily","lion","lion","crown",55,34000,NA,NA,NA
"5641",2012,"Valkenswaard","Noord-Brabant",NA,51.355496,5.453327,56.5,55,1.5,0,"blue","yellow",NA,NA,"saint nicolas","child",NA,NA,NA,NA,60,34500,NA,NA,NA
"5642",2012,"Veendam","Groningen",NA,53.106278,6.8751,78.7,76.1,2.6,0,"blue","white","green","yellow","olive branch","snake","lily",NA,NA,NA,45,30500,NA,NA,NA
"5643",2012,"Veenendaal","Utrecht",NA,52.026301,5.554431,19.7,19.5,0.2,0,"yellow","blue","black",NA,"ship",NA,NA,NA,NA,"crown",320,34800,NA,NA,NA
"5644",2012,"Veere","Zeeland",NA,51.548294,3.666006,206.6,133.1,73.5,0,"green","blue","yellow","white","ship","tower","savage",NA,NA,"crown",5,36600,NA,NA,NA
"5645",2012,"Veldhoven","Noord-Brabant",NA,51.417634,5.406021,31.9,31.7,0.2,0,"blue","red","white",NA,"lion","diamond",NA,NA,NA,"crown",115,37300,NA,NA,NA
"5646",2012,"Velsen","Noord-Holland",NA,52.452059,4.630587,63.1,44.8,18.3,0,"yellow","blue",NA,NA,"agnus dei","cross",NA,NA,NA,NA,215,35300,NA,NA,NA
"5647",2012,"Venlo","Limburg",NA,51.370375,6.172403,129,125,4,0,"blue","red","yellow","black","lion","anchor","crown","knight","knight",NA,375,31200,NA,NA,NA
"5648",2012,"Venray","Limburg",NA,51.525626,5.973699,165,163.4,1.6,0,"white","blue","black",NA,"beehive","key","snake",NA,NA,NA,200,35100,NA,NA,NA
"5649",2012,"Vianen","Utrecht",NA,51.990276,5.103033,42.4,39.5,2.9,0,"white","yellow","red","black","pillar",NA,NA,NA,NA,"crown",50,37400,NA,NA,NA
"5650",2012,"Vlaardingen","Zuid-Holland",NA,51.912067,4.349437,26.7,23.6,3.1,0,"red","yellow","blue",NA,"lion",NA,NA,"griffin","griffin","crown",435,31700,NA,NA,NA
"5651",2012,"Vlieland","Friesland",NA,53.250184,4.951427,315.8,36.1,279.7,0,"green","white",NA,NA,"ship","flag",NA,NA,NA,NA,0,30600,NA,NA,NA
"5652",2012,"Vlissingen","Zeeland",NA,51.453667,3.570912,344.8,34.2,310.7,0,"red","white",NA,NA,"jar","crown",NA,NA,NA,"crown",185,30200,NA,NA,NA
"5653",2012,"Voerendaal","Limburg",NA,50.879153,5.93116,31.5,31.5,0,0,"yellow","blue","red",NA,"saint laurent","cross","lion",NA,NA,"crown",20,36800,NA,NA,NA
"5654",2012,"Voorschoten","Zuid-Holland",NA,52.12379,4.438598,11.6,11.2,0.4,0,"yellow","black",NA,NA,"moon",NA,NA,NA,NA,"crown",50,42300,NA,NA,NA
"5655",2012,"Voorst","Gelderland",NA,52.225271,6.09905,126.5,123.1,3.4,0,"yellow","red",NA,NA,NA,NA,NA,NA,NA,"crown",20,37300,NA,NA,NA
"5656",2012,"Vught","Noord-Brabant",NA,51.653306,5.294347,34.4,33.5,1,0,"yellow","blue","red",NA,"lion","key","church",NA,NA,NA,85,40300,NA,NA,NA
"5657",2012,"Waadhoeke","Friesland",NA,53.184738,5.531866,NA,NA,NA,0,"yellow","blue","green",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5658",2012,"Waalre","Noord-Brabant",NA,51.387833,5.443202,22.7,22.4,0.3,0,"red","blue","yellow",NA,"horn","lily",NA,NA,NA,"saint willibrord",50,43000,NA,NA,NA
"5659",2012,"Waalwijk","Noord-Brabant",NA,51.687895,5.057482,67.7,64.6,3.1,0,"yellow","red","black",NA,"lion",NA,NA,NA,NA,"tree",115,34400,NA,NA,NA
"5660",2012,"Waddinxveen","Zuid-Holland",NA,52.031297,4.659132,29.4,27.9,1.5,0,"yellow","black",NA,NA,"key",NA,NA,NA,NA,"crown",65,37700,NA,NA,NA
"5661",2012,"Wageningen","Gelderland",NA,51.969187,5.665395,32.4,30.5,1.9,1,"red","white",NA,NA,"wheel",NA,NA,"lion","lion","crown",100,33700,NA,NA,NA
"5662",2012,"Wassenaar","Zuid-Holland",NA,52.14291,4.401213,62.4,50.9,11.5,0,"blue","white",NA,NA,"moon",NA,NA,NA,NA,"crown",110,52600,NA,NA,NA
"5663",2012,"Waterland","Noord-Holland",NA,52.44705,5.015475,115.7,52.1,63.6,0,"white","blue",NA,NA,"swan","arrow",NA,"griffin","griffin","laurel",25,41400,NA,NA,NA
"5664",2012,"Weert","Limburg",NA,51.243941,5.714222,105.5,104.5,1,0,"white","blue","red","yellow","wave",NA,NA,NA,NA,"crown",105,34400,NA,NA,NA
"5665",2012,"Weesp","Noord-Holland",NA,52.308051,5.040622,21.8,20.5,1.3,0,"blue","white","black",NA,NA,NA,NA,NA,NA,NA,65,35500,NA,NA,NA
"5666",2012,"Werkendam","Noord-Brabant",NA,51.808165,4.891848,121.8,104.6,17.2,0,"yellow","red","green","blue","martlet","fish","corn",NA,NA,"crown",30,38300,NA,NA,NA
"5667",2012,"West Maas en Waal","Gelderland",NA,51.861341,5.501737,85.2,77.4,7.8,0,"white","yellow","blue","black","eagle","wave",NA,NA,NA,"crown",15,36400,NA,NA,NA
"5668",2012,"Westerveld","Drenthe",NA,52.857708,6.29601,282.7,278.8,3.9,0,"white","purple",NA,NA,NA,NA,NA,NA,NA,"crown",15,34900,NA,NA,NA
"5669",2012,"Westervoort","Gelderland",NA,51.963807,5.968984,7.8,7.1,0.8,0,"white","black","blue","yellow","eagle",NA,NA,NA,NA,NA,70,33700,NA,NA,NA
"5670",2012,"Westerwolde","Groningen",NA,53.027025,7.110788,280.6,267,4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5671",2012,"Westland","Zuid-Holland",NA,51.999176,4.217457,90.6,79.5,11.1,0,"white","red","green","grey","lion",NA,NA,NA,NA,"crown",250,37100,NA,NA,NA
"5672",2012,"Weststellingwerf","Friesland",NA,52.871892,6.022919,228.5,221.2,7.3,0,"red","white",NA,NA,"griffin","star",NA,NA,NA,"crown",45,32000,NA,NA,NA
"5673",2012,"Westvoorne","Zuid-Holland",NA,51.887279,4.084461,97.5,53.2,44.3,0,"green","red","white","yellow",NA,NA,NA,NA,NA,NA,20,42800,NA,NA,NA
"5674",2012,"Wierden","Overijssel",NA,52.35826,6.593873,95.4,94.8,0.6,0,"white","blue","yellow","black","cross","corn",NA,NA,NA,NA,35,38400,NA,NA,NA
"5675",2012,"Wijchen","Gelderland",NA,51.813674,5.752895,69.6,66.5,3.1,0,"yellow","red",NA,NA,"cross","scissors",NA,NA,NA,"crown",115,35800,NA,NA,NA
"5676",2012,"Wijdemeren","Noord-Holland",NA,52.219688,5.093666,76.4,47.9,28.5,0,"white","blue","green",NA,"goose",NA,NA,NA,NA,"crown",40,41600,NA,NA,NA
"5677",2012,"Wijk bij Duurstede","Utrecht",NA,51.9756,5.33845,50.3,47.6,2.7,0,"yellow","red","white",NA,"pillar",NA,NA,"lion","lion","crown",35,39500,NA,NA,NA
"5678",2012,"Winsum","Groningen",NA,53.33081,6.522254,102.5,101.1,1.4,0,"green","white","yellow",NA,"star","wave","rider",NA,NA,"crown",5,33300,NA,NA,NA
"5679",2012,"Winterswijk","Gelderland",NA,51.971314,6.720509,138.8,138.2,0.7,0,"blue","yellow","white",NA,"greyhound",NA,NA,NA,NA,"crown",75,32000,NA,NA,NA
"5680",2012,"Woensdrecht","Noord-Brabant",NA,51.429248,4.304708,91.9,91.6,0.4,0,"yellow","green","blue",NA,"maria","jesus","lion",NA,NA,"crown",30,35700,NA,NA,NA
"5681",2012,"Woerden","Utrecht",NA,52.079829,4.862724,92.9,89.4,3.6,0,"yellow","red","white","black","diamond",NA,NA,"lion","lion","crown",105,39900,NA,NA,NA
"5682",2012,"Wormerland","Noord-Holland",NA,52.507275,4.8528,45.2,38.7,6.4,0,"blue","white","black",NA,"ibis",NA,NA,NA,NA,"crown",35,37500,NA,NA,NA
"5683",2012,"Woudenberg","Utrecht",NA,52.082175,5.426595,36.8,36.5,0.3,0,"yellow","black","red",NA,"cock",NA,NA,NA,NA,"crown",40,38800,NA,NA,NA
"5684",2012,"Woudrichem","Noord-Brabant",NA,51.817007,5.003751,51.7,49.3,2.4,0,"yellow","green","black","white","fish","cross",NA,NA,NA,"crown",20,38200,NA,NA,NA
"5685",2012,"Zaanstad","Noord-Holland",NA,52.457966,4.751043,83.2,73.9,9.4,0,"red","white","blue",NA,"lion",NA,NA,"whale","whale",NA,630,33300,NA,NA,NA
"5686",2012,"Zaltbommel","Gelderland",NA,51.813554,5.250773,89,79.6,9.4,0,"red","blue","white","yellow","flower","stronghold","sword","lion","lion","crown",35,38000,NA,NA,NA
"5687",2012,"Zandvoort","Noord-Holland",NA,52.371149,4.533355,44,32.1,12,0,"yellow","blue",NA,NA,"herring",NA,NA,NA,NA,NA,45,33700,NA,NA,NA
"5688",2012,"Zederik","Zuid-Holland",NA,51.925558,5.013633,76.5,73.7,2.8,0,"yellow","red","white",NA,"rose",NA,NA,NA,NA,"crown",15,39200,NA,NA,NA
"5689",2012,"Zeewolde","Flevoland",NA,52.331128,5.540495,268.9,248.5,20.3,0,"blue","green","yellow",NA,"lily","trefoil","antlers","seal","seal","crown",40,39200,NA,NA,NA
"5690",2012,"Zeist","Utrecht",NA,52.090601,5.233253,48.7,48.5,0.1,0,"white","black",NA,NA,NA,NA,NA,NA,NA,NA,240,39700,NA,NA,NA
"5691",2012,"Zevenaar","Gelderland",NA,51.929445,6.076959,58,53.3,4.7,0,"red","yellow","black",NA,"lily","staff",NA,NA,NA,"crown",80,33400,NA,NA,NA
"5692",2012,"Zoetermeer","Zuid-Holland",NA,52.060669,4.494025,37.1,34.6,2.5,0,"blue","yellow",NA,NA,"flower",NA,NA,"lion","lion","crown",1235,36000,NA,NA,NA
"5693",2012,"Zoeterwoude","Zuid-Holland",NA,52.12083,4.51657,22,21.3,0.7,0,"blue","yellow",NA,NA,"leaf","branch",NA,NA,NA,NA,15,40900,NA,NA,NA
"5694",2012,"Zuidhorn","Groningen",NA,53.243148,6.408104,128.4,125.6,2.8,0,"blue","green","white",NA,"staff",NA,NA,"lion","griffin","crown",35,35100,NA,NA,NA
"5695",2012,"Zuidplas","Zuid-Holland",NA,52.006758,4.582785,62.4,59.4,3.1,0,"white","blue","red",NA,"lion","star","church","lion","lion","crown",115,40700,NA,NA,NA
"5696",2012,"Zundert","Noord-Brabant",NA,51.470701,4.662356,121.2,120.8,0.4,0,"white","red","green",NA,"lily","cross",NA,"lion","lion","crown",10,35800,NA,NA,NA
"5697",2012,"Zutphen","Gelderland",NA,52.142736,6.196058,42.9,41,2,0,"white","blue","red",NA,"lion","cross",NA,"lion","lion","crown",145,32100,NA,NA,NA
"5698",2012,"Zwartewaterland","Overijssel",NA,52.601512,6.059625,87.9,82.7,5.2,0,"yellow","blue","white","red","lily","salmon",NA,NA,NA,"crown",5,35600,NA,NA,NA
"5699",2012,"Zwijndrecht","Zuid-Holland",NA,51.810598,4.627272,22.8,20.4,2.4,0,"yellow","black",NA,NA,NA,NA,NA,NA,NA,NA,225,34400,NA,NA,NA
"5700",2012,"Zwolle","Overijssel",NA,52.516775,6.083022,119.4,111.4,8,0,"blue","white",NA,NA,"cross",NA,NA,"lion","lion","crown",500,33600,NA,NA,NA
"5701",2013,"Aa en Hunze","Drenthe",NA,53.010485,6.749528,278.9,276.4,2.5,0,"green","yellow",NA,NA,"crown","cross",NA,"deer","deer","crown",25,NA,NA,NA,NA
"5702",2013,"Aalburg","Noord-Brabant",NA,51.751294,5.057085,53.2,50.4,2.8,0,"black","red","yellow",NA,"wheel","lion",NA,NA,NA,"crown",5,NA,NA,NA,NA
"5703",2013,"Aalsmeer","Noord-Holland",NA,52.262164,4.761922,32.3,20.4,11.9,0,"red","green","black",NA,"lion","eel",NA,NA,NA,NA,60,NA,NA,NA,NA
"5704",2013,"Aalten","Gelderland",NA,51.926667,6.580678,97,96.5,0.5,0,"white","green",NA,NA,"tree","sword",NA,NA,NA,"crown",35,NA,NA,NA,NA
"5705",2013,"Achtkarspelen","Friesland",NA,53.210357,6.153565,104,102.4,1.6,0,"white","red","green","blue","church",NA,NA,NA,NA,"crown",25,NA,NA,NA,NA
"5706",2013,"Alblasserdam","Zuid-Holland",NA,51.870337,4.670202,10.1,8.8,1.3,0,"yellow","red",NA,NA,"lion",NA,NA,NA,NA,NA,65,NA,NA,NA,NA
"5707",2013,"Albrandswaard","Zuid-Holland",NA,51.858068,4.423187,23.8,21.9,1.9,0,"red","yellow","white","blue","shield",NA,NA,NA,NA,"crown",70,NA,NA,NA,NA
"5708",2013,"Alkmaar","Noord-Holland",NA,52.632842,4.755037,31.2,29.3,1.9,0,"red","white",NA,NA,"stronghold",NA,NA,"lion","lion","laurel",365,NA,NA,NA,NA
"5709",2013,"Almelo","Overijssel",NA,52.367027,6.668492,69.4,67.4,2,0,"blue","white",NA,NA,"diamond",NA,NA,"lion","lion","crown",520,NA,NA,NA,NA
"5710",2013,"Almere","Flevoland",NA,52.350785,5.264702,248.8,129.6,119.2,0,"red","yellow","blue","white","cog","lily",NA,"seahorse","seahorse","crown",1360,NA,NA,NA,NA
"5711",2013,"Alphen aan den Rijn","Zuid-Holland",NA,52.111222,4.647251,132.5,126.6,5.9,0,"blue","white","yellow",NA,"star","stronghold",NA,"lion","lion","crown",330,NA,NA,NA,NA
"5712",2013,"Alphen-Chaam","Noord-Brabant",NA,51.509135,4.861589,93.5,93,0.5,0,"green","white",NA,NA,"mountain","comb",NA,"bird","bird","crown",10,NA,NA,NA,NA
"5713",2013,"Ameland","Friesland",NA,53.440564,5.658766,268.5,58.8,209.7,0,"blue","yellow","black","white","moon",NA,NA,NA,NA,"crown",0,NA,NA,NA,NA
